entity_id,qualified_name,entity_kind,declaring_type,package_name,return_or_field_type,semantic_role,architectural_role,domain_relevance,variability_relevance,classification_confidence,name_evidence,declaring_type_evidence,type_signature_evidence,package_evidence,usage_context_evidence,dependency_context_evidence,positive_evidence,negative_evidence,previous_role,role_changed,change_reason
E52,MapInfo.enemyLocation,FIELD,MapInfo,MapInfo,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=enemy|location,declaring=info|map,,package=info|map,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=info|map|read,name tokens=enemy|location,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E53,MapInfo.enemyAllNr,FIELD,MapInfo,MapInfo,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=all|enemy|nr,declaring=info|map,,package=info|map,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=info|laden|manager|map|read|tank|war,name tokens=all|enemy|nr,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E54,MapInfo.enemyMaxNr,FIELD,MapInfo,MapInfo,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=enemy|max|nr,declaring=info|map,,package=info|map,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=info|laden|manager|map|read|tank|war,name tokens=enemy|max|nr,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E55,MapInfo.enemyTy,FIELD,MapInfo,MapInfo,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=enemy|ty,declaring=info|map,,package=info|map,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=info|map|read,name tokens=enemy|ty,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E56,MapInfo.MapInfo,CONSTRUCTOR,MapInfo,MapInfo,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=info|map,declaring=info|map,,package=info|map,incoming=1;outgoing=2;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=info|laden|manager|map|read|tank|war,name tokens=info|map,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E57,MapInfo.readMap,METHOD,MapInfo,MapInfo,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=map|read,declaring=info|map,,package=info|map,incoming=1;outgoing=61;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset11:IF:8-132;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=all|base|brick|enemy|grass|height|info|location|manager|map|max|metal|nr|out|player|position|read|record|size|tank|ty|type|wall|water|width|x|y,name tokens=map|read,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E58,MIDlet,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=midlet,,,,incoming=1;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset12:IF:8-10;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=manager|tank|war,name tokens=midlet,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E59,Maler$$fuer_PC,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=fuer|maler|pc,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:26-28;products=TankWar_P1|TankWar_P4|TankWar_P5,,name tokens=fuer|maler|pc,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E60,Maler$$fuer_PC,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=fuer|maler|pc,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:ELIF:29-31;products=TankWar_P3,dependency=240|m|maler,name tokens=fuer|maler|pc,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E61,Maler$$fuer_PC,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=fuer|maler|pc,,,,incoming=0;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:ELIF:32-33;products=TankWar_P2,dependency=780|m|maler,name tokens=fuer|maler|pc,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E62,Maler$$fuer_PC.images,FIELD,Maler$$fuer_PC,Maler$$fuer_PC,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=images,declaring=fuer|maler|pc,,package=fuer|maler|pc,incoming=3;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=draw|fuer|image|loadimage|maler|pc,name tokens=images,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E63,Maler$$fuer_PC.Maler$$fuer_PC,CONSTRUCTOR,Maler$$fuer_PC,Maler$$fuer_PC,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=fuer|maler|pc,declaring=fuer|maler|pc,,package=fuer|maler|pc,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=fuer|maler|pc,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E64,Maler$$fuer_PC.drawImage,METHOD,Maler$$fuer_PC,Maler$$fuer_PC,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=draw|image,declaring=fuer|maler|pc,,package=fuer|maler|pc,incoming=33;outgoing=105;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=draw|effekt|erscheinen|explodieren|fuer|image|images|loadimage|malen|maler|menu|missile|out|pc|record|tank|tanks|tool|wall,name tokens=draw|image,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E65,Maler$$fuer_PC.loadimage,METHOD,Maler$$fuer_PC,Maler$$fuer_PC,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=loadimage,declaring=fuer|maler|pc,,package=fuer|maler|pc,incoming=99;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=draw|fuer|image|images|maler|pc,name tokens=loadimage,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E66,Tank$$TankWar,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank|war,,,,incoming=1;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=game|object|tank|tools,name tokens=tank|war,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E67,Tank$$TankWar.geschwindigkeit,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=geschwindigkeit,declaring=tank|war,,package=tank|war,incoming=18;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|init|koordinate|tank|war,name tokens=geschwindigkeit,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E68,Tank$$TankWar.xf_Koordinate,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=koordinate|xf,declaring=tank|war,,package=tank|war,incoming=17;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|init|koordinate|tank|war,name tokens=koordinate|xf,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E69,Tank$$TankWar.yf_Koordinate,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=koordinate|yf,declaring=tank|war,,package=tank|war,incoming=17;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|init|koordinate|tank|war,name tokens=koordinate|yf,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E70,Tank$$TankWar.currTime,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=curr|time,declaring=tank|war,,package=tank|war,incoming=8;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=feuern|init|malen|tank|war,name tokens=curr|time,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E71,Tank$$TankWar.time,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=time,declaring=tank|war,,package=tank|war,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=init|malen|tank|war,name tokens=time,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E72,Tank$$TankWar.time1,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=time1,declaring=tank|war,,package=tank|war,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=init|malen|tank|war,name tokens=time1,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E73,Tank$$TankWar.missileType,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=missile|type,declaring=tank|war,,package=tank|war,incoming=1;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=feuern|tank|war,name tokens=missile|type,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E74,Tank$$TankWar.feuernKontroller,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feuern|kontroller,declaring=tank|war,,package=tank|war,incoming=3;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=feuern|init|tank|war,name tokens=feuern|kontroller,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E75,Tank$$TankWar.feuernHaufigkeit,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feuern|haufigkeit,declaring=tank|war,,package=tank|war,incoming=9;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|feuerkraft|feuern|init|tank|tool|war,name tokens=feuern|haufigkeit,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E76,Tank$$TankWar.energie,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=energie,declaring=tank|war,,package=tank|war,incoming=25;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|beschaedigen|blood|energie|get|image|init|komponente|malen|manager|mars|tank|tool|war,name tokens=energie,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E77,Tank$$TankWar.random,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=random,declaring=tank|war,,package=tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=random,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E78,Tank$$TankWar.aktive,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=aktive,declaring=tank|war,,package=tank|war,incoming=3;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|einfrieren|kontroller|malen|tank|tool|war,name tokens=aktive,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E79,Tank$$TankWar.feuern,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feuern,declaring=tank|war,,package=tank|war,incoming=3;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|key|malen|press|release|tank|war,name tokens=feuern,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E80,Tank$$TankWar.keyDown,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=down|key,declaring=tank|war,,package=tank|war,incoming=14;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|erkennen|key|press|release|richtung|tank|war,name tokens=down|key,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E81,Tank$$TankWar.keyLeft,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=key|left,declaring=tank|war,,package=tank|war,incoming=14;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|erkennen|key|press|release|richtung|tank|war,name tokens=key|left,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E82,Tank$$TankWar.keyRight,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=key|right,declaring=tank|war,,package=tank|war,incoming=14;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|erkennen|key|press|release|richtung|tank|war,name tokens=key|right,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E83,Tank$$TankWar.keyUp,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=key|up,declaring=tank|war,,package=tank|war,incoming=14;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=behandeln|erkennen|key|press|release|richtung|tank|war,name tokens=key|up,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E84,Tank$$TankWar.flachHeit,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=flach|heit,declaring=tank|war,,package=tank|war,incoming=5;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|koordinate|tank|war,name tokens=flach|heit,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E85,Tank$$TankWar.feindlich,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=feindlich,declaring=tank|war,,package=tank|war,incoming=13;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|feuern|init|koordinate|malen|tank|war,name tokens=feindlich,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E86,Tank$$TankWar.beschId,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=besch|id,declaring=tank|war,,package=tank|war,incoming=1;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=beschaedigen|tank|war,name tokens=besch|id,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E87,Tank$$TankWar.elapsedTime,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=elapsed|time,declaring=tank|war,,package=tank|war,incoming=15;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|koordinate|malen|tank|war,name tokens=elapsed|time,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E88,Tank$$TankWar.flachHeitRichtung,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=flach|heit|richtung,declaring=tank|war,,package=tank|war,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|koordinate|tank|war,name tokens=flach|heit|richtung,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E89,Tank$$TankWar.fahrRichtung,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=fahr|richtung,declaring=tank|war,,package=tank|war,incoming=5;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|draw|feuern|geschuetz|image|koordinate|tank|tanks|turm|war,name tokens=fahr|richtung,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E90,Tank$$TankWar.tankRichtung,FIELD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=richtung|tank,declaring=tank|war,,package=tank|war,incoming=16;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktualisieren|erkennen|koordinate|richtung|tank|war,name tokens=richtung|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E91,Tank$$TankWar.Tank$$TankWar,CONSTRUCTOR,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank|war,declaring=tank|war,,package=tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=tank|war,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E92,Tank$$TankWar.init,METHOD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=init,declaring=tank|war,,package=tank|war,incoming=0;outgoing=59;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=curr|energie|feindlich|feuern|game|geschwindigkeit|haufigkeit|id|koernigkeit2|kontroller|koordinate|manager|object|tank|time|time1|war|xf|yf,name tokens=init,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E93,Tank$$TankWar.malen,METHOD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=malen,declaring=tank|war,,package=tank|war,incoming=0;outgoing=16;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=aktive|aktualisieren|curr|elapsed|feindlich|feuern|koordinate|malen|tank|time|time1|war,name tokens=malen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E94,Tank$$TankWar.tankMalen,METHOD,Tank$$TankWar,Tank$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=malen|tank,declaring=tank|war,,package=tank|war,incoming=1;outgoing=3;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=color|fill|geschuetz|malen|maler|ovall|pc|set|tank|turm|war,name tokens=malen|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
